what,kind,bundleId,bundleVersion,description,time
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.4.2.r37x201110201842,"com.google.gdt.eclipse.designer.UiBinder",1401896339157
started,bundle,com.google.gdt.eclipse.login,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.login",1401896339157
started,bundle,com.google.gdt.eclipse.platform.e37,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.platform.e37",1401896339157
started,bundle,com.google.gdt.eclipse.platform.shared,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.platform.shared",1401896339157
started,bundle,com.google.gwt.eclipse.sdkbundle,2.4.0.relr37v201110112027,"com.google.gwt.eclipse.sdkbundle",1401896339157
started,bundle,org.eclipse.wb.core,1.2.0.r37x201110191514,"org.eclipse.wb.core",1401896339157
started,bundle,org.eclipse.wb.core.lib,1.2.0.r37x201110191514,"org.eclipse.wb.core.lib",1401896339159
started,bundle,com.python.pydev.analysis,2.4.0.2012020116,"com.python.pydev.analysis",1401896339159
started,bundle,oracle.eclipse.tools.adf.appgen,4.2.1.201203120349,"oracle.eclipse.tools.adf.appgen",1401896339159
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1401896339159
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1401896339159
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1401896339159
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1401896339159
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1401896339159
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1401896339159
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1401896339159
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1401896339159
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1401896339159
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1401896339159
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1401896339159
started,bundle,org.python.pydev,2.4.0.2012020116,"org.python.pydev",1401896339159
started,bundle,org.python.pydev.core,2.4.0.2012020116,"org.python.pydev.core",1401896339159
started,bundle,org.springframework.ide.eclipse.beans.ui,2.9.0.201203011806-RELEASE,"org.springframework.ide.eclipse.beans.ui",1401896339160
started,bundle,org.springframework.ide.eclipse.core,2.9.0.201203011806-RELEASE,"org.springframework.ide.eclipse.core",1401896339160
os,sysinfo,,,"macosx",1401896339167
arch,sysinfo,,,"x86_64",1401896339168
ws,sysinfo,,,"cocoa",1401896339168
locale,sysinfo,,,"en_US",1401896339168
processors,sysinfo,,,"2",1401896339168
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1401896339168
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1401896339168
java.specification.name,sysinfo,,,"Java Platform API Specification",1401896339168
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401896339168
java.specification.version,sysinfo,,,"1.6",1401896339168
java.vendor,sysinfo,,,"Apple Inc.",1401896339168
java.version,sysinfo,,,"1.6.0_65",1401896339168
java.vm.info,sysinfo,,,"mixed mode",1401896339168
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1401896339168
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1401896339168
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401896339168
java.vm.specification.version,sysinfo,,,"1.0",1401896339168
java.vm.vendor,sysinfo,,,"Apple Inc.",1401896339168
java.vm.version,sysinfo,,,"20.65-b04-462",1401896339168
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1401896339372
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1401896339406
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1401896339414
started,bundle,oracle.eclipse.tools.common.services,4.2.1.201203120349,"oracle.eclipse.tools.common.services",1401896339482
started,bundle,oracle.eclipse.tools.common,4.2.1.201203120349,"oracle.eclipse.tools.common",1401896339482
started,bundle,oracle.eclipse.tools.common.ui,4.2.1.201203120349,"oracle.eclipse.tools.common.ui",1401896339497
started,bundle,oracle.eclipse.tools.common.services.ui,4.2.1.201203120349,"oracle.eclipse.tools.common.services.ui",1401896339500
started,bundle,oracle.eclipse.tools.common.upgrade,4.2.1.201203120349,"oracle.eclipse.tools.common.upgrade",1401896339505
started,bundle,oracle.eclipse.tools.orm,4.2.1.201203120349,"oracle.eclipse.tools.orm",1401896339516
started,bundle,oracle.eclipse.tools.spring,4.2.1.201203120349,"oracle.eclipse.tools.spring",1401896339523
started,bundle,com.google.gwt.eclipse.core,2.4.2.relr37v201110112027,"com.google.gwt.eclipse.core",1401896339682
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1401896339716
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1401896339728
started,bundle,oracle.eclipse.tools.weblogic,4.2.1.201203120349,"oracle.eclipse.tools.weblogic",1401896339749
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1401896339792
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1401896339822
started,bundle,oracle.eclipse.tools.xmlbeans,4.2.1.201203120349,"oracle.eclipse.tools.xmlbeans",1401896339840
started,bundle,org.eclipse.sapphire.ui,0.4.1.201203031702,"org.eclipse.sapphire.ui",1401896339860
started,bundle,org.eclipse.sapphire.modeling,0.4.1.201203031702,"org.eclipse.sapphire.modeling",1401896339863
started,bundle,com.google.gdt.eclipse.suite,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.suite",1401896340029
started,bundle,com.google.gdt.eclipse.managedapis,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.managedapis",1401896340036
started,bundle,com.vectrace.MercurialEclipse,1.9.1.201111240034,"com.vectrace.MercurialEclipse",1401896340128
started,bundle,oracle.eclipse.tools.weblogic.ui,4.2.1.201203120349,"oracle.eclipse.tools.weblogic.ui",1401896340251
started,bundle,oracle.eclipse.tools.glassfish,4.2.1.201201241947,"oracle.eclipse.tools.glassfish",1401896340279
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1401896340475
started,bundle,oracle.eclipse.tools.envcheck,4.2.1.201203120349,"oracle.eclipse.tools.envcheck",1401896340523
started,bundle,oracle.eclipse.tools.spring.ui,4.2.1.201203120349,"oracle.eclipse.tools.spring.ui",1401896340662
started,bundle,oracle.eclipse.tools.webtier.ui,4.2.1.201203120349,"oracle.eclipse.tools.webtier.ui",1401896340718
started,bundle,oracle.eclipse.tools.application.common.services,4.2.1.201203120349,"oracle.eclipse.tools.application.common.services",1401896340724
started,bundle,org.springframework.ide.eclipse.uaa,2.9.0.201203011806-RELEASE,"org.springframework.ide.eclipse.uaa",1401896341836
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1401896342577
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.I20110201-0800,"org.eclipse.ui.views.properties.tabbed",1401896342600
started,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1401896342613
started,bundle,org.eclipse.jst.pagedesigner,1.3.103.v201109010833-p001,"org.eclipse.jst.pagedesigner",1401896342614
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1401896342616
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1401896342668
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.TaskList.",1401896352752
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1401896352939
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1401896352942
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1401896352943
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1401896352996
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1401896353038
started,bundle,oracle.eclipse.tools.weblogic.scripting.ui,4.2.1.201203120349,"oracle.eclipse.tools.weblogic.scripting.ui",1401896353079
opened,view,oracle.eclipse.tools.weblogic.scripting.ui,4.2.1.201203120349,"oracle.eclipse.tools.weblogic.scripting.ui.views.WLSTHelpView",1401896353101
opened,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1401896353367
started,bundle,org.springframework.ide.eclipse.ui,2.9.0.201203011806-RELEASE,"org.springframework.ide.eclipse.ui",1401896353408
started,bundle,org.springframework.ide.eclipse.beans.core,2.9.0.201203011806-RELEASE,"org.springframework.ide.eclipse.beans.core",1401896353447
started,bundle,org.springframework.ide.eclipse.beans.core.metadata,2.9.0.201203011806-RELEASE,"org.springframework.ide.eclipse.beans.core.metadata",1401896353455
opened,view,org.springframework.ide.eclipse.ui,2.9.0.201203011806-RELEASE,"org.springframework.ide.eclipse.ui.navigator.springExplorer",1401896353491
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1401896353582
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1401896353636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1401896353694
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1401896353737
activated,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1401896356378
activated,view,org.springframework.ide.eclipse.ui,2.9.0.201203011806-RELEASE,"org.springframework.ide.eclipse.ui.navigator.springExplorer",1401896358067
activated,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1401896358147
closed,view,org.springframework.ide.eclipse.ui,2.9.0.201203011806-RELEASE,"org.springframework.ide.eclipse.ui.navigator.springExplorer",1401896358162
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1401896359926
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20110509,"org.eclipse.jdt.launching.macosx",1401896364729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1401896367341
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1401896455773
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1401896455774
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1401896455922
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1401896455927
started,bundle,org.eclipse.jst.j2ee.web,1.1.502.v201202090300,"org.eclipse.jst.j2ee.web",1401896455927
started,bundle,oracle.eclipse.tools.webtier.common.services,4.2.1.201203120349,"oracle.eclipse.tools.webtier.common.services",1401896456113
started,bundle,oracle.eclipse.tools.webtier.javawebapp,4.2.1.201203120349,"oracle.eclipse.tools.webtier.javawebapp",1401896456130
started,bundle,oracle.eclipse.tools.adf.model,4.2.1.201203120349,"oracle.eclipse.tools.adf.model",1401896456146
started,bundle,oracle.eclipse.tools.adf.view,4.2.1.201203120349,"oracle.eclipse.tools.adf.view",1401896456152
started,bundle,oracle.eclipse.tools.xml.model,4.2.1.201203120349,"oracle.eclipse.tools.xml.model",1401896456157
started,bundle,oracle.eclipse.tools.webtier.jsf,4.2.1.201203120349,"oracle.eclipse.tools.webtier.jsf",1401896456163
started,bundle,oracle.eclipse.tools.webtier.jsp,4.2.1.201203120349,"oracle.eclipse.tools.webtier.jsp",1401896456166
started,bundle,oracle.eclipse.tools.adf.common,4.2.1.201203120349,"oracle.eclipse.tools.adf.common",1401896456183
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1401903042259
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1401903042260
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1401903042260
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1401903042260
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1401903042260
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1401903042260
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1401903042260
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1401903042260
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1401903042260
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1401903042260
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1401903042260
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1401903042260
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1401903042260
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1401903042260
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1401903042260
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1401903042260
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1401903042260
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1401903042260
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1401903042260
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1401903042260
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1401903042260
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1401903042260
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1401903042260
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1401903042260
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1401903042260
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1401903042260
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1401903042260
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1401903042260
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1401903042260
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1401903042260
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1401903042260
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1401903042260
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1401903042260
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1401903042260
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1401903042260
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1401903042260
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1401903042260
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1401903042260
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1401903042260
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1401903042260
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1401903042260
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20110509,"org.eclipse.jdt.launching.macosx",1401903042260
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1401903042260
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1401903042260
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1401903042260
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1401903042260
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1401903042260
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1401903042260
